0,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportions,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,node_id
,45.0,75.0,3.3333333333333335,5745.918,76.61224,2.9555555555555557,"{0: 0, 1: 3, 2: 0, 3: 38, 4: 4}","{0: 0.0, 1: 0.06666666666666667, 2: 0.0, 3: 0.8444444444444444, 4: 0.08888888888888889}",42.0,4384.718999999999,60.0,73.07864999999998,1.0120615566001208,0.0,9920440.0
,33.0,56.0,3.393939393939394,4740.603,84.653625,2.8181818181818183,"{0: 0, 1: 3, 2: 0, 3: 30}","{0: 0.0, 1: 0.09090909090909091, 2: 0.0, 3: 0.9090909090909091}",30.0,3379.404,41.0,82.42448780487805,1.0106105706867725,0.0,9920441.0
,45.0,75.0,3.3333333333333335,6861.772999999999,91.49030666666665,2.977777777777778,"{0: 0, 1: 3, 2: 0, 3: 37, 4: 5}","{0: 0.0, 1: 0.06666666666666667, 2: 0.0, 3: 0.8222222222222222, 4: 0.1111111111111111}",42.0,5490.868999999999,59.0,93.06557627118642,1.0115743075183292,0.0,9920444.0
,57.0,93.0,3.263157894736842,7431.498,79.90858064516128,2.982456140350877,"{0: 0, 1: 3, 2: 0, 3: 49, 4: 5}","{0: 0.0, 1: 0.05263157894736842, 2: 0.0, 3: 0.8596491228070176, 4: 0.08771929824561403}",54.0,6007.615999999999,76.0,79.04757894736841,1.0113827636383907,0.0,9920445.0
,62.0,100.0,3.225806451612903,6680.138000000001,66.80138000000001,2.967741935483871,"{0: 0, 1: 3, 2: 0, 3: 55, 4: 4}","{0: 0.0, 1: 0.04838709677419355, 2: 0.0, 3: 0.8870967741935484, 4: 0.06451612903225806}",59.0,5238.751,82.0,63.88720731707318,1.0124231033541908,0.0,9920446.0
,57.0,89.0,3.1228070175438596,5760.125,64.72050561797752,2.9298245614035086,"{0: 0, 1: 4, 2: 0, 3: 49, 4: 4}","{0: 0.0, 1: 0.07017543859649122, 2: 0.0, 3: 0.8596491228070176, 4: 0.07017543859649122}",53.0,4583.304999999999,73.0,62.78499999999999,1.0129254018469305,0.0,9920447.0
,55.0,104.0,3.7818181818181817,6990.2249999999985,67.21370192307691,3.2545454545454544,"{0: 0, 1: 4, 2: 0, 3: 35, 4: 11, 5: 4, 6: 1}","{0: 0.0, 1: 0.07272727272727272, 2: 0.0, 3: 0.6363636363636364, 4: 0.2, 5: 0.07272727272727272, 6: 0.01818181818181818}",51.0,5356.515,82.0,65.32335365853659,1.0679094204939739,0.012195121951219513,9920452.0
,56.0,112.0,4.0,9451.109999999999,84.38491071428571,2.767857142857143,"{0: 0, 1: 12, 2: 0, 3: 35, 4: 7, 5: 2}","{0: 0.0, 1: 0.21428571428571427, 2: 0.0, 3: 0.625, 4: 0.125, 5: 0.03571428571428571}",44.0,5748.392999999999,66.0,87.09686363636362,1.0268531776167882,0.0,9920457.0
,23.0,51.0,4.434782608695652,5936.930999999999,116.41041176470586,3.0,"{0: 0, 1: 1, 2: 0, 3: 20, 4: 2}","{0: 0.0, 1: 0.043478260869565216, 2: 0.0, 3: 0.8695652173913043, 4: 0.08695652173913043}",22.0,3066.829,27.0,113.58625925925926,1.0715119420219217,0.0,9920473.0
,48.0,95.0,3.9583333333333335,8300.949999999999,87.37842105263157,2.9166666666666665,"{0: 0, 1: 4, 2: 0, 3: 40, 4: 4}","{0: 0.0, 1: 0.08333333333333333, 2: 0.0, 3: 0.8333333333333334, 4: 0.08333333333333333}",44.0,4371.149999999999,59.0,74.0872881355932,1.0093613337472322,0.0,9920478.0
,53.0,110.0,4.150943396226415,8795.968999999997,79.96335454545452,2.8867924528301887,"{0: 0, 1: 5, 2: 0, 3: 44, 4: 4}","{0: 0.0, 1: 0.09433962264150944, 2: 0.0, 3: 0.8301886792452831, 4: 0.07547169811320754}",48.0,4650.717999999998,65.0,71.54950769230766,1.005644687640014,0.0,9920479.0
,15.0,23.0,3.066666666666667,852.1719999999998,37.050956521739124,3.2,"{0: 0, 1: 0, 2: 0, 3: 12, 4: 3}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.8, 4: 0.2}",15.0,693.1359999999999,19.0,36.48084210526315,1.0012559767579634,0.0,9920486.0
,59.0,121.0,4.101694915254237,9848.070999999998,81.38901652892561,2.9661016949152543,"{0: 0, 1: 4, 2: 0, 3: 50, 4: 4, 5: 1}","{0: 0.0, 1: 0.06779661016949153, 2: 0.0, 3: 0.847457627118644, 4: 0.06779661016949153, 5: 0.01694915254237288}",55.0,5479.803,73.0,75.06579452054794,1.0219197350066676,0.0,9920510.0
,123.0,215.0,3.4959349593495936,12184.396999999995,56.671613953488354,2.926829268292683,"{0: 0, 1: 15, 2: 2, 3: 85, 4: 19, 5: 2}","{0: 0.0, 1: 0.12195121951219512, 2: 0.016260162601626018, 3: 0.6910569105691057, 4: 0.15447154471544716, 5: 0.016260162601626018}",108.0,9283.448,167.0,55.58950898203593,1.0126616920238822,0.0,9922686.0
,122.0,211.0,3.459016393442623,11866.862,56.24105213270142,2.8934426229508197,"{0: 0, 1: 17, 2: 2, 3: 82, 4: 19, 5: 2}","{0: 0.0, 1: 0.13934426229508196, 2: 0.01639344262295082, 3: 0.6721311475409836, 4: 0.1557377049180328, 5: 0.01639344262295082}",105.0,8992.535,163.0,55.1689263803681,1.014369828938529,0.0,9922687.0
,130.0,225.0,3.4615384615384617,12975.199999999995,57.66755555555554,2.9692307692307693,"{0: 0, 1: 12, 2: 2, 3: 95, 4: 20, 5: 1}","{0: 0.0, 1: 0.09230769230769231, 2: 0.015384615384615385, 3: 0.7307692307692307, 4: 0.15384615384615385, 5: 0.007692307692307693}",118.0,9943.931,177.0,56.180401129943505,1.0261722078307138,0.0,9922689.0
,123.0,213.0,3.4634146341463414,12510.953999999994,58.73687323943659,2.975609756097561,"{0: 0, 1: 12, 2: 1, 3: 89, 4: 20, 5: 1}","{0: 0.0, 1: 0.0975609756097561, 2: 0.008130081300813009, 3: 0.7235772357723578, 4: 0.16260162601626016, 5: 0.008130081300813009}",111.0,9568.291999999998,168.0,56.95411904761903,1.027290985038747,0.0,9922690.0
,96.0,175.0,3.6458333333333335,10726.893,61.29653142857143,2.96875,"{0: 0, 1: 11, 2: 4, 3: 59, 4: 21, 5: 1}","{0: 0.0, 1: 0.11458333333333333, 2: 0.041666666666666664, 3: 0.6145833333333334, 4: 0.21875, 5: 0.010416666666666666}",85.0,8319.848000000002,130.0,63.998830769230786,1.0698885140431893,0.0,9922696.0
,91.0,168.0,3.6923076923076925,11205.091,66.69697023809525,3.0,"{0: 0, 1: 9, 2: 4, 3: 57, 4: 20, 5: 1}","{0: 0.0, 1: 0.0989010989010989, 2: 0.04395604395604396, 3: 0.6263736263736264, 4: 0.21978021978021978, 5: 0.01098901098901099}",82.0,8358.673,121.0,69.07994214876034,1.070259233675886,0.0,9922698.0
,88.0,164.0,3.727272727272727,11355.744999999999,69.2423475609756,2.9886363636363638,"{0: 0, 1: 9, 2: 4, 3: 55, 4: 19, 5: 1}","{0: 0.0, 1: 0.10227272727272728, 2: 0.045454545454545456, 3: 0.625, 4: 0.2159090909090909, 5: 0.011363636363636364}",79.0,8016.102000000001,114.0,70.31668421052632,1.0716630877334166,0.0,9922700.0
,92.0,174.0,3.782608695652174,11639.202000000003,66.8919655172414,2.847826086956522,"{0: 0, 1: 13, 2: 4, 3: 60, 4: 14, 5: 1}","{0: 0.0, 1: 0.14130434782608695, 2: 0.043478260869565216, 3: 0.6521739130434783, 4: 0.15217391304347827, 5: 0.010869565217391304}",79.0,7651.398000000001,114.0,67.11752631578948,1.0775690503532651,0.0,9922701.0
,90.0,180.0,4.0,12180.002000000006,67.6666777777778,2.9,"{0: 0, 1: 12, 2: 3, 3: 57, 4: 18}","{0: 0.0, 1: 0.13333333333333333, 2: 0.03333333333333333, 3: 0.6333333333333333, 4: 0.2}",78.0,7692.533000000002,114.0,67.47835964912282,1.0654846444073032,0.0,9922703.0
,75.0,163.0,4.346666666666667,11953.996,73.33739877300613,2.92,"{0: 0, 1: 8, 2: 2, 3: 53, 4: 12}","{0: 0.0, 1: 0.10666666666666667, 2: 0.02666666666666667, 3: 0.7066666666666667, 4: 0.16}",67.0,7071.9850000000015,96.0,73.66651041666668,1.0707454263657445,0.0,9922705.0
,43.0,97.0,4.511627906976744,8126.567000000005,83.77904123711345,2.953488372093023,"{0: 0, 1: 5, 2: 1, 3: 28, 4: 9}","{0: 0.0, 1: 0.11627906976744186, 2: 0.023255813953488372, 3: 0.6511627906976745, 4: 0.20930232558139536}",38.0,4511.265000000001,55.0,82.02300000000002,1.028041098127043,0.0,9922712.0
,17.0,35.0,4.117647058823529,3527.038,100.77251428571428,2.9411764705882355,"{0: 0, 1: 1, 2: 1, 3: 13, 4: 2}","{0: 0.0, 1: 0.058823529411764705, 2: 0.058823529411764705, 3: 0.7647058823529411, 4: 0.11764705882352941}",16.0,1853.4810000000002,19.0,97.55163157894738,1.0016595432283408,0.0,9922716.0
,21.0,40.0,3.8095238095238093,4152.217,103.80542499999999,3.0476190476190474,"{0: 0, 1: 2, 2: 1, 3: 12, 4: 6}","{0: 0.0, 1: 0.09523809523809523, 2: 0.047619047619047616, 3: 0.5714285714285714, 4: 0.2857142857142857}",19.0,2556.6600000000003,24.0,106.52750000000002,1.0203593496259347,0.0,9922717.0
,26.0,48.0,3.6923076923076925,4989.702,103.95212500000001,3.1153846153846154,"{0: 0, 1: 2, 2: 1, 3: 15, 4: 8}","{0: 0.0, 1: 0.07692307692307693, 2: 0.038461538461538464, 3: 0.5769230769230769, 4: 0.3076923076923077}",24.0,3179.8319999999994,29.0,109.64937931034481,1.0397213046580638,0.0,9922718.0
,28.0,37.0,2.642857142857143,3305.781,89.34543243243243,2.9285714285714284,"{0: 0, 1: 2, 2: 1, 3: 22, 4: 3}","{0: 0.0, 1: 0.07142857142857142, 2: 0.03571428571428571, 3: 0.7857142857142857, 4: 0.10714285714285714}",26.0,3026.014,33.0,91.69739393939395,1.042102689028977,0.0,9922722.0
,33.0,44.0,2.6666666666666665,3383.7730000000006,76.90393181818183,3.0606060606060606,"{0: 0, 1: 1, 2: 0, 3: 28, 4: 4}","{0: 0.0, 1: 0.030303030303030304, 2: 0.0, 3: 0.8484848484848485, 4: 0.12121212121212122}",32.0,2983.3760000000007,41.0,72.76526829268295,1.0433849971746108,0.0,9922725.0
,33.0,46.0,2.787878787878788,3467.5679999999998,75.38191304347825,3.0303030303030303,"{0: 0, 1: 2, 2: 0, 3: 26, 4: 5}","{0: 0.0, 1: 0.06060606060606061, 2: 0.0, 3: 0.7878787878787878, 4: 0.15151515151515152}",31.0,2865.2940000000003,41.0,69.88521951219514,1.0322538274717148,0.0,9922726.0
,38.0,56.0,2.9473684210526314,4045.864999999999,72.24758928571427,3.026315789473684,"{0: 0, 1: 2, 2: 0, 3: 31, 4: 5}","{0: 0.0, 1: 0.05263157894736842, 2: 0.0, 3: 0.8157894736842105, 4: 0.13157894736842105}",36.0,3166.566,49.0,64.62379591836735,1.0345116469953766,0.0,9922730.0
,45.0,75.0,3.3333333333333335,6211.487999999997,82.81983999999996,3.066666666666667,"{0: 0, 1: 2, 2: 0, 3: 36, 4: 7}","{0: 0.0, 1: 0.044444444444444446, 2: 0.0, 3: 0.8, 4: 0.15555555555555556}",43.0,4030.9489999999987,59.0,68.3211694915254,1.124738885240877,0.0,9922734.0
,37.0,77.0,4.162162162162162,7408.342999999995,96.21224675324669,2.7027027027027026,"{0: 0, 1: 8, 2: 0, 3: 24, 4: 5}","{0: 0.0, 1: 0.21621621621621623, 2: 0.0, 3: 0.6486486486486487, 4: 0.13513513513513514}",29.0,3885.0059999999994,41.0,94.75624390243901,1.0214568956398018,0.0,9922740.0
,37.0,83.0,4.486486486486487,7915.152,95.36327710843373,2.7567567567567566,"{0: 0, 1: 7, 2: 0, 3: 25, 4: 5}","{0: 0.0, 1: 0.1891891891891892, 2: 0.0, 3: 0.6756756756756757, 4: 0.13513513513513514}",30.0,4142.131,43.0,96.32862790697675,1.0163795393427961,0.0,9922746.0
,54.0,111.0,4.111111111111111,8675.624999999998,78.15878378378376,2.537037037037037,"{0: 0, 1: 14, 2: 1, 3: 35, 4: 4}","{0: 0.0, 1: 0.25925925925925924, 2: 0.018518518518518517, 3: 0.6481481481481481, 4: 0.07407407407407407}",40.0,4557.294999999999,60.0,75.95491666666665,1.0281517839131986,0.0,9922755.0
,60.0,127.0,4.233333333333333,10035.176,79.01713385826771,2.566666666666667,"{0: 0, 1: 15, 2: 1, 3: 39, 4: 5}","{0: 0.0, 1: 0.25, 2: 0.016666666666666666, 3: 0.65, 4: 0.08333333333333333}",45.0,5448.450999999999,70.0,77.83501428571428,1.0257905590722949,0.0,9922756.0
,56.0,117.0,4.178571428571429,8756.673999999995,74.84336752136748,2.607142857142857,"{0: 0, 1: 13, 2: 1, 3: 37, 4: 5}","{0: 0.0, 1: 0.23214285714285715, 2: 0.017857142857142856, 3: 0.6607142857142857, 4: 0.08928571428571429}",43.0,4809.199999999999,65.0,73.98769230769228,1.021094777024064,0.0,9922757.0
,33.0,46.0,2.787878787878788,3467.5679999999998,75.38191304347825,3.0303030303030303,"{0: 0, 1: 2, 2: 0, 3: 26, 4: 5}","{0: 0.0, 1: 0.06060606060606061, 2: 0.0, 3: 0.7878787878787878, 4: 0.15151515151515152}",31.0,2865.2940000000003,41.0,69.88521951219514,1.0322538274717148,0.0,9922763.0
,49.0,69.0,2.816326530612245,4972.772000000001,72.06915942028986,2.9591836734693877,"{0: 0, 1: 4, 2: 0, 3: 39, 4: 6}","{0: 0.0, 1: 0.08163265306122448, 2: 0.0, 3: 0.7959183673469388, 4: 0.12244897959183673}",45.0,3991.4919999999993,56.0,71.27664285714285,1.0336799748697625,0.0,9922780.0
,68.0,93.0,2.735294117647059,6282.635,67.55521505376345,2.8088235294117645,"{0: 0, 1: 9, 2: 2, 3: 50, 4: 7}","{0: 0.0, 1: 0.1323529411764706, 2: 0.029411764705882353, 3: 0.7352941176470589, 4: 0.10294117647058823}",59.0,5497.945000000002,80.0,68.72431250000002,1.035728784405337,0.0,9922789.0
,75.0,118.0,3.1466666666666665,7992.886000000005,67.73632203389835,2.986666666666667,"{0: 0, 1: 6, 2: 4, 3: 52, 4: 11, 5: 2}","{0: 0.0, 1: 0.08, 2: 0.05333333333333334, 3: 0.6933333333333334, 4: 0.14666666666666667, 5: 0.02666666666666667}",69.0,6576.433000000004,100.0,65.76433000000003,1.0208726176256298,0.0,9922797.0
,85.0,137.0,3.223529411764706,8775.885,64.05755474452555,2.988235294117647,"{0: 0, 1: 6, 2: 4, 3: 62, 4: 11, 5: 2}","{0: 0.0, 1: 0.07058823529411765, 2: 0.047058823529411764, 3: 0.7294117647058823, 4: 0.12941176470588237, 5: 0.023529411764705882}",79.0,6852.264000000004,113.0,60.63950442477879,1.022623808315276,0.0,9922798.0
,114.0,194.0,3.4035087719298245,11101.577000000001,57.224623711340215,2.956140350877193,"{0: 0, 1: 12, 2: 3, 3: 79, 4: 18, 5: 2}","{0: 0.0, 1: 0.10526315789473684, 2: 0.02631578947368421, 3: 0.6929824561403509, 4: 0.15789473684210525, 5: 0.017543859649122806}",102.0,8558.547,154.0,55.57498051948052,1.0119537094143094,0.0,9922803.0
,82.0,132.0,3.2195121951219514,8492.289000000002,64.33552272727275,2.9878048780487805,"{0: 0, 1: 6, 2: 4, 3: 59, 4: 11, 5: 2}","{0: 0.0, 1: 0.07317073170731707, 2: 0.04878048780487805, 3: 0.7195121951219512, 4: 0.13414634146341464, 5: 0.024390243902439025}",76.0,6640.796000000003,109.0,60.924733944954156,1.0233469247820992,0.0,9922807.0
,42.0,94.0,4.476190476190476,8933.050000000001,95.03244680851066,2.761904761904762,"{0: 0, 1: 6, 2: 0, 3: 34, 4: 2}","{0: 0.0, 1: 0.14285714285714285, 2: 0.0, 3: 0.8095238095238095, 4: 0.047619047619047616}",36.0,4466.525000000001,47.0,95.03244680851066,1.0327973985233512,0.0,9923542.0
,38.0,86.0,4.526315789473684,9673.267000000003,112.47984883720935,2.9473684210526314,"{0: 0, 1: 4, 2: 0, 3: 28, 4: 6}","{0: 0.0, 1: 0.10526315789473684, 2: 0.0, 3: 0.7368421052631579, 4: 0.15789473684210525}",34.0,4978.459,44.0,113.14679545454545,1.015437754583082,0.0,9923544.0
,28.0,60.0,4.285714285714286,7574.705999999998,126.24509999999997,2.9642857142857144,"{0: 0, 1: 3, 2: 0, 3: 20, 4: 5}","{0: 0.0, 1: 0.10714285714285714, 2: 0.0, 3: 0.7142857142857143, 4: 0.17857142857142858}",25.0,3787.3530000000005,30.0,126.24510000000002,1.1358209790448237,0.0,9923546.0
,23.0,47.0,4.086956521739131,6223.5509999999995,132.41597872340424,3.0,"{0: 0, 1: 1, 2: 0, 3: 20, 4: 2}","{0: 0.0, 1: 0.043478260869565216, 2: 0.0, 3: 0.8695652173913043, 4: 0.08695652173913043}",22.0,3184.4670000000006,24.0,132.68612500000003,1.1598450982631312,0.0,9923547.0
,45.0,86.0,3.8222222222222224,8095.602,94.13490697674419,2.8444444444444446,"{0: 0, 1: 5, 2: 1, 3: 35, 4: 4}","{0: 0.0, 1: 0.1111111111111111, 2: 0.022222222222222223, 3: 0.7777777777777778, 4: 0.08888888888888889}",40.0,4958.710000000002,56.0,88.54839285714289,1.0772279230072477,0.0,9923551.0
,71.0,123.0,3.464788732394366,8298.851,67.47033333333334,2.859154929577465,"{0: 0, 1: 7, 2: 1, 3: 58, 4: 5}","{0: 0.0, 1: 0.09859154929577464, 2: 0.014084507042253521, 3: 0.8169014084507042, 4: 0.07042253521126761}",64.0,5690.658,86.0,66.17044186046512,1.0241937807773371,0.0,9923553.0
,37.0,69.0,3.72972972972973,5808.415,84.17992753623189,2.918918918918919,"{0: 0, 1: 3, 2: 0, 3: 31, 4: 3}","{0: 0.0, 1: 0.08108108108108109, 2: 0.0, 3: 0.8378378378378378, 4: 0.08108108108108109}",34.0,3610.7149999999997,44.0,82.06170454545453,1.0184989409122833,0.0,9923559.0
,42.0,70.0,3.3333333333333335,4750.7300000000005,67.86757142857144,2.857142857142857,"{0: 0, 1: 6, 2: 0, 3: 30, 4: 6}","{0: 0.0, 1: 0.14285714285714285, 2: 0.0, 3: 0.7142857142857143, 4: 0.14285714285714285}",36.0,3676.53,51.0,72.08882352941177,1.0127282181254473,0.0,9923563.0
,39.0,75.0,3.8461538461538463,6375.557,85.00742666666666,2.948717948717949,"{0: 0, 1: 3, 2: 0, 3: 32, 4: 4}","{0: 0.0, 1: 0.07692307692307693, 2: 0.0, 3: 0.8205128205128205, 4: 0.10256410256410256}",36.0,3894.2859999999987,47.0,82.85714893617019,1.0171288437408323,0.0,9923566.0
,67.0,116.0,3.462686567164179,8012.331000000001,69.07181896551725,2.8805970149253732,"{0: 0, 1: 6, 2: 1, 3: 55, 4: 5}","{0: 0.0, 1: 0.08955223880597014, 2: 0.014925373134328358, 3: 0.8208955223880597, 4: 0.07462686567164178}",61.0,5671.443000000001,82.0,69.16393902439026,1.0241261909144435,0.0,9923572.0
,82.0,142.0,3.4634146341463414,9323.984999999997,65.66186619718307,2.817073170731707,"{0: 0, 1: 9, 2: 1, 3: 68, 4: 4}","{0: 0.0, 1: 0.10975609756097561, 2: 0.012195121951219513, 3: 0.8292682926829268, 4: 0.04878048780487805}",73.0,6272.224000000001,98.0,64.00228571428572,1.0151652065361279,0.0,9923573.0
,91.0,163.0,3.5824175824175826,10628.493999999997,65.20548466257667,2.758241758241758,"{0: 0, 1: 13, 2: 1, 3: 72, 4: 5}","{0: 0.0, 1: 0.14285714285714285, 2: 0.01098901098901099, 3: 0.7912087912087912, 4: 0.054945054945054944}",78.0,7048.504000000001,110.0,64.0773090909091,1.018338411149517,0.0,9923575.0
,71.0,123.0,3.464788732394366,7921.406000000001,64.40167479674797,2.8309859154929575,"{0: 0, 1: 7, 2: 1, 3: 60, 4: 3}","{0: 0.0, 1: 0.09859154929577464, 2: 0.014084507042253521, 3: 0.8450704225352113, 4: 0.04225352112676056}",64.0,5507.903000000001,86.0,64.04538372093025,1.0159995997864883,0.0,9923576.0
,64.0,109.0,3.40625,7278.348000000001,66.77383486238533,2.875,"{0: 0, 1: 6, 2: 1, 3: 52, 4: 5}","{0: 0.0, 1: 0.09375, 2: 0.015625, 3: 0.8125, 4: 0.078125}",58.0,5140.410000000001,77.0,66.75857142857144,1.0199251646074203,0.0,9923577.0
,91.0,167.0,3.67032967032967,10805.728999999996,64.70496407185627,2.758241758241758,"{0: 0, 1: 13, 2: 1, 3: 72, 4: 5}","{0: 0.0, 1: 0.14285714285714285, 2: 0.01098901098901099, 3: 0.7912087912087912, 4: 0.054945054945054944}",78.0,7125.332,111.0,64.19218018018019,1.021239335203746,0.0,9923579.0
,85.0,150.0,3.5294117647058822,10030.992999999995,66.87328666666663,2.7529411764705882,"{0: 0, 1: 13, 2: 1, 3: 65, 4: 6}","{0: 0.0, 1: 0.15294117647058825, 2: 0.011764705882352941, 3: 0.7647058823529411, 4: 0.07058823529411765}",72.0,6706.24,101.0,66.39841584158415,1.020106957127742,0.0,9923580.0
,31.0,49.0,3.161290322580645,3166.4,64.62040816326531,3.096774193548387,"{0: 0, 1: 2, 2: 0, 3: 22, 4: 7}","{0: 0.0, 1: 0.06451612903225806, 2: 0.0, 3: 0.7096774193548387, 4: 0.22580645161290322}",29.0,2761.1220000000008,42.0,65.74100000000001,1.0142040451151941,0.0,9924098.0
,36.0,68.0,3.7777777777777777,4184.87,61.54220588235294,2.9166666666666665,"{0: 0, 1: 2, 2: 0, 3: 33, 4: 1}","{0: 0.0, 1: 0.05555555555555555, 2: 0.0, 3: 0.9166666666666666, 4: 0.027777777777777776}",34.0,2606.893,44.0,59.24756818181818,1.031578251799668,0.0,9924105.0
,46.0,92.0,4.0,7163.685999999999,77.86615217391304,2.9347826086956523,"{0: 0, 1: 2, 2: 0, 3: 43, 4: 1}","{0: 0.0, 1: 0.043478260869565216, 2: 0.0, 3: 0.9347826086956522, 4: 0.021739130434782608}",44.0,4096.301,56.0,73.14823214285715,1.032415940308743,0.0,9924106.0
,47.0,96.0,4.085106382978723,7369.553999999999,76.76618749999999,2.9361702127659575,"{0: 0, 1: 2, 2: 0, 3: 44, 4: 1}","{0: 0.0, 1: 0.0425531914893617, 2: 0.0, 3: 0.9361702127659575, 4: 0.02127659574468085}",45.0,4199.235000000001,58.0,72.40060344827587,1.0317044307440737,0.0,9924108.0
,74.0,135.0,3.6486486486486487,8349.352,61.84705185185186,2.5,"{0: 0, 1: 19, 2: 0, 3: 54, 4: 1}","{0: 0.0, 1: 0.25675675675675674, 2: 0.0, 3: 0.7297297297297297, 4: 0.013513513513513514}",55.0,5043.554000000001,84.0,60.042309523809536,1.0685852396374724,0.0,9924114.0
,72.0,129.0,3.5833333333333335,8323.439,64.52278294573644,2.486111111111111,"{0: 0, 1: 19, 2: 0, 3: 52, 4: 1}","{0: 0.0, 1: 0.2638888888888889, 2: 0.0, 3: 0.7222222222222222, 4: 0.013888888888888888}",53.0,5197.589,83.0,62.621554216867466,1.0669882387119236,0.0,9924115.0
,25.0,36.0,2.88,2154.9049999999997,59.85847222222222,2.84,"{0: 0, 1: 2, 2: 0, 3: 23}","{0: 0.0, 1: 0.08, 2: 0.0, 3: 0.92}",23.0,1840.4009999999996,29.0,63.46210344827585,1.0110818510647377,0.0,9924120.0
,20.0,27.0,2.7,1556.363,57.64307407407408,2.8,"{0: 0, 1: 2, 2: 0, 3: 18}","{0: 0.0, 1: 0.1, 2: 0.0, 3: 0.9}",18.0,1469.3729999999998,23.0,63.88578260869564,1.0108849491714256,0.0,9924121.0
,47.0,85.0,3.617021276595745,4735.2970000000005,55.70937647058824,2.872340425531915,"{0: 0, 1: 6, 2: 0, 3: 35, 4: 6}","{0: 0.0, 1: 0.1276595744680851, 2: 0.0, 3: 0.7446808510638298, 4: 0.1276595744680851}",41.0,3510.3200000000006,59.0,59.496949152542385,1.0076372129527373,0.0,9924127.0
,38.0,72.0,3.789473684210526,4053.270000000001,56.29541666666668,2.973684210526316,"{0: 0, 1: 4, 2: 0, 3: 27, 4: 7}","{0: 0.0, 1: 0.10526315789473684, 2: 0.0, 3: 0.7105263157894737, 4: 0.18421052631578946}",34.0,2830.140000000001,48.0,58.961250000000014,1.0065579849141923,0.0,9924128.0
,23.0,32.0,2.782608695652174,1876.637,58.64490625,2.8260869565217392,"{0: 0, 1: 2, 2: 0, 3: 21}","{0: 0.0, 1: 0.08695652173913043, 2: 0.0, 3: 0.9130434782608695}",21.0,1701.2669999999991,27.0,63.00988888888886,1.0119280104090773,0.0,9924137.0
,59.0,92.0,3.1186440677966103,4946.8150000000005,53.76972826086957,2.6779661016949152,"{0: 0, 1: 10, 2: 0, 3: 48, 4: 1}","{0: 0.0, 1: 0.1694915254237288, 2: 0.0, 3: 0.8135593220338984, 4: 0.01694915254237288}",49.0,3742.9320000000007,70.0,53.47045714285715,1.0217679460051738,0.0,9924138.0
,31.0,43.0,2.774193548387097,3089.5649999999996,71.8503488372093,3.064516129032258,"{0: 0, 1: 1, 2: 0, 3: 26, 4: 4}","{0: 0.0, 1: 0.03225806451612903, 2: 0.0, 3: 0.8387096774193549, 4: 0.12903225806451613}",30.0,2689.1680000000006,40.0,67.22920000000002,1.036963549181707,0.0,9992788.0
,54.0,81.0,3.0,5214.277000000001,64.3737901234568,2.9814814814814814,"{0: 0, 1: 4, 2: 0, 3: 43, 4: 7}","{0: 0.0, 1: 0.07407407407407407, 2: 0.0, 3: 0.7962962962962963, 4: 0.12962962962962962}",50.0,4063.443,64.0,63.491296875,1.032700204246727,0.0,9999162.0
,93.0,169.0,3.6344086021505375,11411.118,67.52140828402366,2.89247311827957,"{0: 0, 1: 11, 2: 3, 3: 64, 4: 15}","{0: 0.0, 1: 0.11827956989247312, 2: 0.03225806451612903, 3: 0.6881720430107527, 4: 0.16129032258064516}",82.0,8196.922999999999,122.0,67.18789344262294,1.0550527698059224,0.0,9999170.0
,97.0,170.0,3.5051546391752577,11214.734999999997,65.9690294117647,2.9587628865979383,"{0: 0, 1: 8, 2: 3, 3: 71, 4: 15}","{0: 0.0, 1: 0.08247422680412371, 2: 0.030927835051546393, 3: 0.7319587628865979, 4: 0.15463917525773196}",89.0,8487.158000000003,129.0,65.79192248062017,1.0499032070291472,0.0,9999171.0
,101.0,166.0,3.287128712871287,10297.193,62.03128313253011,2.9207920792079207,"{0: 0, 1: 9, 2: 4, 3: 74, 4: 14}","{0: 0.0, 1: 0.0891089108910891, 2: 0.039603960396039604, 3: 0.7326732673267327, 4: 0.13861386138613863}",92.0,8304.344000000001,132.0,62.911696969696976,1.0414504069016979,0.0,9999173.0
,72.0,103.0,2.861111111111111,6553.160000000001,63.622912621359234,2.8472222222222223,"{0: 0, 1: 8, 2: 2, 3: 55, 4: 7}","{0: 0.0, 1: 0.1111111111111111, 2: 0.027777777777777776, 3: 0.7638888888888888, 4: 0.09722222222222222}",64.0,5924.006000000001,90.0,65.8222888888889,1.0593281571627633,0.0,9999179.0
,74.0,108.0,2.918918918918919,6763.178,62.622018518518516,2.9054054054054053,"{0: 0, 1: 7, 2: 2, 3: 56, 4: 9}","{0: 0.0, 1: 0.0945945945945946, 2: 0.02702702702702703, 3: 0.7567567567567568, 4: 0.12162162162162163}",67.0,5993.5740000000005,93.0,64.44703225806452,1.0361226805987982,0.0,9999181.0
