osmnx_node_id,EMB000,EMB001
19240135,0.16121106,-0.31695595
19240139,0.109696746,-0.34077242
19240140,0.12376501,-0.37998787
19240147,0.13505791,-0.401919
19240149,0.08747517,-0.37959814
19578192,0.53653973,-0.3242023
19579638,-0.24333286,0.49148872
19579649,-0.3021682,0.5214626
19579650,-0.19185436,0.46484908
19730126,0.6725022,-0.108302556
19730162,0.5365398,-0.32420224
19731246,0.63039047,-0.23219247
19843441,0.4926839,-0.08919801
19843448,0.37410185,-0.114975
19843452,0.33084443,-0.24393041
19843458,0.45541647,-0.045257274
19843460,0.4535676,-0.032981757
19843465,0.36417866,0.12372319
19843469,0.4480639,-0.04592017
19843470,0.45541638,-0.045257237
19843485,-0.30718285,0.49715492
19843489,-0.22219822,0.4552676
19843490,-0.015577431,0.18391292
19843507,0.4061529,0.03257035
19843508,0.39934883,0.03361563
19843509,0.40349594,0.017657114
19843510,0.403496,0.017657056
19843511,0.54705995,-0.12343229
19843513,0.6090579,-0.17786182
19843522,0.45394692,-0.07595537
19843523,0.46994364,-0.07297317
19843525,0.4621608,-0.07445536
19844428,0.21388616,0.027205411
19844433,0.5365398,-0.32420224
19845349,0.25871813,-0.2341634
19845353,-0.09132477,-0.36711097
19845357,-0.08602866,-0.35133782
19845980,0.21148154,-0.37074667
20234059,0.25899017,-0.2960907
20234062,0.2728301,-0.21092874
20234064,-0.020374173,-0.43677035
20234066,-0.05594984,-0.4859348
20234067,0.014064045,-0.48424482
20236668,0.44876274,-0.020183846
20236669,0.36224374,-0.07898101
20236671,0.36224374,-0.07898087
20236672,0.3710384,-0.07756502
20241477,0.38889462,-0.032469172
20627129,0.066720225,-0.27673668
20627134,0.061340176,-0.24167703
20627138,0.17634965,-0.30448806
20694588,0.31058106,-0.19962378
20694589,0.328233,-0.19322902
20694590,0.37097389,-0.08331186
20694591,0.34410837,-0.18674186
20694594,0.18815665,-0.061276656
20694599,-0.34070548,0.6631006
20696068,0.2729617,-0.25678453
20820540,0.15080848,-0.28435835
20820542,0.24489194,-0.16637161
20820543,0.089553885,-0.24874376
20820545,0.24751139,-0.022756847
20820546,0.24751139,-0.022756847
20820547,0.23504783,-0.022605715
20820549,0.12463426,-0.06487466
20820550,0.175107,-0.021178685
20820554,0.16967325,-0.09442454
20820996,0.5006369,-0.056276824
20822687,0.38907078,-0.31851128
20822688,0.38907078,-0.31851128
20822689,0.29510355,-0.31601056
20822690,0.35573816,-0.25720084
20822695,0.19564077,-0.21880081
20822696,0.24482448,-0.25531054
20822697,0.2652172,-0.25542867
20822698,0.25715727,-0.25931972
20822699,0.26515675,-0.2606347
20822700,0.26703414,-0.25713152
20822701,0.24381511,-0.26894915
20822702,0.1668989,-0.25484982
20822705,0.38907078,-0.31851128
20824265,0.22947201,-0.23582119
20824919,0.15231806,-0.051767327
20824922,0.3017533,-0.21599263
20833446,0.17821778,0.03125359
20833447,0.14510043,0.06623222
20833449,0.15180032,0.023718568
20833450,0.17008239,0.054740258
20833451,-0.032248728,0.27727354
20833452,0.14432023,0.0019904796
20833454,-0.041638114,0.19458286
20834052,0.17071807,0.08939847
20834058,0.07848416,-0.23691514
20834059,-0.09948665,-0.2750605
20834060,0.10045729,-0.2463603
20834061,0.05250838,-0.32366067
20835183,-0.0054271156,-0.37665078
20835184,0.15189052,-0.299579
20835185,0.10013343,-0.40362638
20835202,0.038537912,-0.5396055
20835210,0.09831852,-0.24551608
20835212,0.2158809,-0.22820419
20835215,0.16314255,-0.24969159
20835480,0.20550266,-0.1639527
20902646,0.29600996,-0.2641619
20902647,0.29050946,-0.2728032
20909657,0.24949689,-0.019396158
20909659,0.35831112,-0.12642306
20909660,0.3416774,-0.13084005
20909663,0.3416774,-0.13084005
20909665,0.35032734,-0.12849078
20909670,0.36792433,-0.124574766
20909694,0.2256616,-0.2074799
20909695,0.15061653,-0.18375051
20909696,0.0902952,-0.16773081
20909697,0.05354541,-0.080599636
20909699,0.22133982,-0.082004905
20909702,0.21219729,0.049581066
20909704,0.07403608,-0.1637632
20909706,0.02397178,-0.02962005
20909711,0.067029625,-0.3643176
20909712,0.25087383,-0.42879257
20909713,0.16094562,-0.44931972
20909714,0.10048476,-0.39006448
20909716,0.19659698,-0.28406677
20911083,0.19406621,0.03742172
20911084,0.24626742,0.009631443
20911085,0.26270345,-0.081873186
20911086,0.2471681,-0.068835095
20911092,0.2898022,-0.027860489
20911095,0.13190956,0.00024402142
20923575,0.0021083737,0.3037435
20923582,0.26973063,0.043190014
20923586,-0.07178083,0.15940496
20923588,0.18819876,0.05923223
20923590,0.076573126,0.08971145
